	time 		rcpppzr	rcp054rcp007mnzoyout	rcv501std0102fvol	fwfrcp001gv	rcppmssga	msfsg(1)			time 		gpv001pnt10113ppntm	evf507ety101mpzoyout	chtcon(1)	chavg(1)	chlhsumpa	rcptavgn	
00:01:05:500		8.64103e+06		-5.84082		0		0		2.16399e+06		548.998			00:01:05:500		1.62901e+06		334.648		134.73		0		3		260.005		
00:01:05:400		8.66494e+06		-5.84088		0		0		2.16914e+06		550.335			00:01:05:400		1.62902e+06		334.648		134.717		0		3		260.049		
00:01:05:299		8.68878e+06		-5.84101		0		0		2.17441e+06		551.732			00:01:05:299		1.62903e+06		334.648		134.717		0		3		260.091		
00:01:05:099		8.73619e+06		-5.84139		0		0		2.18486e+06		554.715			00:01:05:099		1.62905e+06		334.261		134.705		0		3		260.18		
00:01:05:099		8.73619e+06		-5.84139		0		0		2.18486e+06		554.715			00:01:05:099		1.62905e+06		334.261		134.705		0		3		260.18		
00:01:05:000		8.75972e+06		-5.84158		0		0		2.18977e+06		556.128			00:01:05:000		1.62906e+06		333.871		134.705		0		3		260.226		
00:01:04:900		8.78301e+06		-5.84178		0		0		2.19436e+06		556.927			00:01:04:900		1.62907e+06		333.871		134.691		0		3		260.274		
00:01:04:799		8.80602e+06		-5.84197		0		0		2.19847e+06		559.137			00:01:04:799		1.62908e+06		333.871		134.691		0		3		260.323		
00:01:04:700		8.82874e+06		-5.84216		0		0		2.20164e+06		559.87			00:01:04:700		1.62909e+06		333.48		134.678		0		3		260.373		
00:01:04:599		8.85115e+06		-5.84236		0		0		2.20336e+06		559.925			00:01:04:599		1.6291e+06		333.48		134.678		0		3		260.425		
00:01:04:500		8.87338e+06		-5.84257		0		0		2.20367e+06		559.14			00:01:04:500		1.62911e+06		333.086		134.678		0		3		260.47		
00:01:04:349		8.90668e+06		-5.84288		0		0		2.20605e+06		559.544			00:01:04:349		1.62912e+06		333.086		134.664		0		3		260.532		
00:01:04:250		8.92883e+06		-5.8431		0		0		2.21094e+06		561.297			00:01:04:250		1.62913e+06		332.69		134.664		0		3		260.571		
00:01:04:150		8.9508e+06		-5.84331		0		0		2.21653e+06		562.871			00:01:04:150		1.62914e+06		332.69		134.651		0		3		260.617		
00:01:04:099		8.9617e+06		-5.84342		0		0		2.21905e+06		563.62			00:01:04:099		1.62914e+06		332.69		134.651		0		3		260.64		
00:01:04:000		8.9833e+06		-5.84365		0		0		2.22374e+06		564.955			00:01:04:000		1.62915e+06		332.29		134.651		0		3		260.685		
00:01:03:899		9.00456e+06		-5.84388		0		0		2.22778e+06		566.024			00:01:03:899		1.62916e+06		332.29		134.637		0		3		260.73		
00:01:03:799		9.02545e+06		-5.84413		0		0		2.23111e+06		567.247			00:01:03:799		1.62917e+06		332.29		134.637		0		3		260.776		
00:01:03:649		9.05611e+06		-5.84452		0		0		2.23583e+06		568.82			00:01:03:649		1.62918e+06		331.889		134.622		0		3		260.851		
00:01:03:549		9.07611e+06		-5.8448		0		0		2.2371e+06		568.485			00:01:03:549		1.62919e+06		331.889		134.622		0		3		260.903		
00:01:03:450		9.09593e+06		-5.84508		0		0		2.23773e+06		568.098			00:01:03:450		1.6292e+06		331.487		134.608		0		3		260.953		
00:01:03:350		9.11576e+06		-5.84536		0		0		2.23891e+06		567.624			00:01:03:350		1.62921e+06		331.487		134.608		0		3		260.996		
00:01:03:250		9.1356e+06		-5.84566		0		0		2.24166e+06		568.563			00:01:03:250		1.62922e+06		331.081		134.608		0		3		261.035		
00:01:03:149		9.15541e+06		-5.84597		0		0		2.24711e+06		570.082			00:01:03:149		1.62923e+06		331.081		134.593		0		3		261.073		
00:01:03:049		9.17507e+06		-5.84629		0		0		2.25296e+06		571.612			00:01:03:049		1.62924e+06		331.081		134.593		0		3		261.117		
00:01:02:950		9.19455e+06		-5.84662		0		0		2.25834e+06		573.279			00:01:02:950		1.62925e+06		330.672		134.578		0		3		261.161		
00:01:02:850		9.21382e+06		-5.84695		0		0		2.26362e+06		574.939			00:01:02:850		1.62926e+06		330.672		134.578		0		3		261.207		
00:01:02:750		9.23287e+06		-5.84724		0		0		2.26847e+06		576.147			00:01:02:750		1.62927e+06		330.261		134.578		0		3		261.252		
00:01:02:649		9.25173e+06		-5.8475		0		0		2.27223e+06		576.987			00:01:02:649		1.62928e+06		330.261		134.563		0		3		261.295		
00:01:02:549		9.27032e+06		-5.84772		0		0		2.27568e+06		578.258			00:01:02:549		1.62929e+06		330.261		134.563		0		3		261.34		
