	time 		rcpppzr	rcp054rcp007mnzoyout	rcv501std0102fvol	fwfrcp001gv	rcppmssga	msfsg(1)			time 		gpv001pnt10113ppntm	evf507ety101mpzoyout	chtcon(1)	chavg(1)	chlhsumpa	rcptavgn	
00:01:01:549		7.54136e+06		-5.85045		0		0		7.14416e+06		23.2308			00:01:01:549		7.14349e+06		190.148		112.23		6.70197e+06		2.55831		290.12		
00:01:01:450		7.54859e+06		-5.85077		0		0		7.14392e+06		13.1137			00:01:01:450		7.14353e+06		189.671		112.116		6.68754e+06		2.5507		290.119		
00:01:01:350		7.55594e+06		-5.8511		0		0		7.14343e+06		-7.01419			00:01:01:350		7.14334e+06		189.671		112.116		6.68754e+06		2.5507		290.119		
00:01:01:250		7.56343e+06		-5.85143		0		0		7.14291e+06		-21.4454			00:01:01:250		7.14317e+06		189.195		112.116		6.68754e+06		2.5507		290.118		
00:01:01:149		7.57105e+06		-5.85176		0		0		7.14264e+06		-20.161			00:01:01:149		7.14313e+06		189.195		112.001		6.673e+06		2.54309		290.116		
00:01:01:049		7.57879e+06		-5.85209		0		0		7.1427e+06		-4.59921			00:01:01:049		7.14287e+06		189.195		112.001		6.673e+06		2.54309		290.115		
00:01:00:899		7.59068e+06		-5.85257		0		0		7.14307e+06		19.9886			00:01:00:899		7.14282e+06		188.721		111.885		6.65836e+06		2.53548		290.114		
00:01:00:700		7.60691e+06		-5.85314		0		0		7.143e+06		15.6102			00:01:00:700		7.14254e+06		188.25		111.77		6.6437e+06		2.52786		290.114		
00:01:00:700		7.60691e+06		-5.85314		0		0		7.143e+06		15.6102			00:01:00:700		7.14254e+06		188.25		111.77		6.6437e+06		2.52786		290.114		
00:01:00:600		7.61525e+06		-5.85339		0		0		7.14254e+06		0			00:01:00:600		7.1424e+06		188.25		111.77		6.6437e+06		2.52786		290.115		
00:01:00:500		7.62372e+06		-5.85361		0		0		7.14199e+06		-20.508			00:01:00:500		7.14217e+06		187.782		111.77		6.6437e+06		2.52786		290.114		
