	time 		gpv001pnt10113ppntm	evf507ety101mpzoyout	chtcon(1)	chavg(1)	chlhsumpa	rcptavgn			time 		rcpppzr	rcp054rcp007mnzoyout	rcv501std0102fvol	fwfrcp001gv	rcppmssga	msfsg(1)	
00:01:03:049		6.83404e+06		100.039		35.9596		0.00273255		0.00024799		309.862			00:01:03:049		1.54805e+07		0.171553		2.85034		529.571		6.96761e+06		526.605		
00:01:02:950		6.83404e+06		100.039		35.9611		0.00273255		0.000246998		309.862			00:01:02:950		1.54805e+07		0.171549		2.85034		529.571		6.96761e+06		526.607		
00:01:02:750		6.83402e+06		100.039		35.9611		0.00273255		0.000246998		309.862			00:01:02:750		1.54805e+07		0.171542		2.85028		529.571		6.96759e+06		526.606		
00:01:02:750		6.83402e+06		100.039		35.9611		0.00273255		0.000246998		309.862			00:01:02:750		1.54805e+07		0.171542		2.85028		529.571		6.96759e+06		526.606		
00:01:02:649		6.83402e+06		100.039		35.9626		0.00273255		0.000246007		309.861			00:01:02:649		1.54804e+07		0.171538		2.85014		529.571		6.96759e+06		526.604		
00:01:02:549		6.83401e+06		100.039		35.9626		0.00273255		0.000246007		309.861			00:01:02:549		1.54804e+07		0.171535		2.85014		529.573		6.96758e+06		526.605		
00:01:02:450		6.834e+06		100.039		35.9641		0.00273255		0.000245015		309.861			00:01:02:450		1.54804e+07		0.171531		2.85004		529.573		6.96757e+06		526.6		
00:01:02:350		6.834e+06		100.039		35.9641		0.00273255		0.000245015		309.861			00:01:02:350		1.54804e+07		0.171527		2.84995		529.573		6.96757e+06		526.609		
00:01:02:250		6.83399e+06		100.039		35.9641		0.00273255		0.000245015		309.861			00:01:02:250		1.54804e+07		0.171523		2.84995		529.575		6.96756e+06		526.608		
00:01:02:149		6.83398e+06		100.039		35.9656		0.00273255		0.000244023		309.861			00:01:02:149		1.54804e+07		0.17152		2.84985		529.575		6.96755e+06		526.607		
00:01:02:049		6.83398e+06		100.039		35.9656		0.00273255		0.000244023		309.861			00:01:02:049		1.54804e+07		0.171516		2.8498		529.575		6.96755e+06		526.598		
00:01:01:950		6.83397e+06		100.039		35.9671		0.00273255		0.000243031		309.861			00:01:01:950		1.54804e+07		0.171513		2.84975		529.575		6.96754e+06		526.603		
00:01:01:750		6.83396e+06		100.039		35.9671		0.00273255		0.000243031		309.861			00:01:01:750		1.54804e+07		0.171505		2.84952		529.577		6.96753e+06		526.611		
00:01:01:750		6.83396e+06		100.039		35.9671		0.00273255		0.000243031		309.861			00:01:01:750		1.54804e+07		0.171505		2.84952		529.577		6.96753e+06		526.611		
00:01:01:649		6.83395e+06		100.039		35.9686		0.00273257		0.000242039		309.861			00:01:01:649		1.54804e+07		0.171502		2.84952		529.577		6.96752e+06		526.611		
00:01:01:549		6.83394e+06		100.039		35.9686		0.00273257		0.000242039		309.861			00:01:01:549		1.54804e+07		0.171498		2.84947		529.577		6.96751e+06		526.611		
00:01:01:450		6.83394e+06		100.039		35.9701		0.00262162		0.000241047		309.861			00:01:01:450		1.54804e+07		0.171494		2.84946		529.579		6.96751e+06		526.609		
00:01:01:350		6.83392e+06		100.039		35.9701		0.00262162		0.000241047		309.861			00:01:01:350		1.54803e+07		0.171491		2.84932		529.579		6.9675e+06		526.602		
00:01:01:200		6.83392e+06		100.04		35.9716		0.00251067		0.000240055		309.861			00:01:01:200		1.54803e+07		0.171485		2.84923		529.579		6.96749e+06		526.613		
00:01:01:100		6.83391e+06		100.04		35.9716		0.00251067		0.000240055		309.861			00:01:01:100		1.54803e+07		0.171482		2.84918		529.58		6.96748e+06		526.607		
00:01:01:000		6.83391e+06		100.04		35.9716		0.00251067		0.000240055		309.861			00:01:01:000		1.54803e+07		0.171479		2.84904		529.58		6.96748e+06		526.615		
00:01:00:799		6.83389e+06		100.04		35.9731		0.00251067		0.000239063		309.861			00:01:00:799		1.54803e+07		0.171472		2.84899		529.58		6.96746e+06		526.614		
00:01:00:700		6.83389e+06		100.04		35.9746		0.00251067		0.000238071		309.861			00:01:00:700		1.54803e+07		0.171468		2.84894		529.58		6.96746e+06		526.625		
00:01:00:700		6.83389e+06		100.04		35.9746		0.00251067		0.000238071		309.861			00:01:00:700		1.54803e+07		0.171468		2.84894		529.58		6.96746e+06		526.625		
00:01:00:600		6.83388e+06		100.04		35.9746		0.00251067		0.000238071		309.861			00:01:00:600		1.54803e+07		0.171465		2.8488		529.58		6.96745e+06		526.616		
