	time 		gpv001pnt10113ppntm	evf507ety101mpzoyout	chtcon(1)	chavg(1)	chlhsumpa	rcptavgn			time 		rcpppzr	rcp054rcp007mnzoyout	rcv501std0102fvol	fwfrcp001gv	rcppmssga	msfsg(1)	
00:01:01:049		6.844e+06		100.046		36.3146		0		0		309.799			00:01:01:049		1.51927e+07		-0.384567		5.63559		509.689		6.97921e+06		531.081		
00:01:00:950		6.84398e+06		100.046		36.3148		0		0		309.799			00:01:00:950		1.51931e+07		-0.383677		5.63143		509.702		6.97919e+06		531.078		
00:01:00:950		6.84398e+06		100.046		36.3148		0		0		309.799			00:01:00:950		1.51931e+07		-0.383677		5.63143		509.702		6.97919e+06		531.078		
00:01:00:850		6.84396e+06		100.046		36.3148		0		0		309.799			00:01:00:850		1.51934e+07		-0.382787		5.62721		509.716		6.97917e+06		531.076		
00:01:00:750		6.84395e+06		100.046		36.3148		0		0		309.799			00:01:00:750		1.51938e+07		-0.381896		5.62302		509.729		6.97915e+06		531.075		
00:01:00:649		6.84392e+06		100.046		36.3151		0		0		309.799			00:01:00:649		1.51942e+07		-0.381004		5.61885		509.742		6.97913e+06		531.074		
00:01:00:549		6.84390e+06		100.046		36.3151		0		0		309.799			00:01:00:549		1.51945e+07		-0.380113		5.61461		509.758		6.97911e+06		531.073		
00:01:00:450		6.84389e+06		100.046		36.3154		0		0		309.799			00:01:00:450		1.51949e+07		-0.379221		5.61039		509.771		6.97909e+06		531.072		
00:01:00:350		6.84387e+06		100.046		36.3154		0		0		309.799			00:01:00:350		1.51952e+07		-0.378329		5.60612		509.784		6.97907e+06		531.072		
00:01:00:250		6.84385e+06		100.047		36.3154		0		0		309.799			00:01:00:250		1.51956e+07		-0.377436		5.60185		509.8		6.97905e+06		531.07		
00:01:00:250		6.84385e+06		100.047		36.3154		0		0		309.799			00:01:00:250		1.51956e+07		-0.377436		5.60185		509.8		6.97905e+06		531.07		
00:01:00:049		6.84381e+06		100.047		36.3157		0		0		309.799			00:01:00:049		1.51963e+07		-0.375648		5.59331		509.828		6.97901e+06		531.068		
00:01:00:000		6.8438e+06		100.047		36.3157		0		0		309.799			00:01:00:000		1.51965e+07		-0.375201		5.59117		509.836		6.979e+06		531.067		
00:00:59:899		6.84378e+06		100.047		36.316		0		0		309.799			00:00:59:899		1.51969e+07		-0.374307		5.58696		509.849		6.97898e+06		531.064		
00:00:59:799		6.84376e+06		100.047		36.316		0		0		309.799			00:00:59:799		1.51972e+07		-0.373413		5.58262		509.865		6.97896e+06		531.061		
00:00:59:700		6.84374e+06		100.047		36.3163		0		0		309.8			00:00:59:700		1.51976e+07		-0.372518		5.5783		509.88		6.97894e+06		531.061		
00:00:59:600		6.84372e+06		100.047		36.3163		0		0		309.8			00:00:59:600		1.5198e+07		-0.371623		5.57402		509.893		6.97893e+06		531.063		
00:00:59:600		6.84372e+06		100.047		36.3163		0		0		309.8			00:00:59:600		1.5198e+07		-0.371623		5.57402		509.893		6.97893e+06		531.063		
00:00:59:500		6.8437e+06		100.047		36.3163		0		0		309.8			00:00:59:500		1.51983e+07		-0.370727		5.56965		509.909		6.97891e+06		531.054		
00:00:59:399		6.84368e+06		100.047		36.3165		0		0		309.8			00:00:59:399		1.51987e+07		-0.369832		5.56527		509.924		6.97889e+06		531.06		
00:00:59:100		6.84362e+06		100.047		36.3168		0		0		309.8			00:00:59:100		1.51998e+07		-0.367142		5.55212		509.972		6.97883e+06		531.058		
00:00:59:000		6.8436e+06		100.047		36.3168		0		0		309.8			00:00:59:000		1.52002e+07		-0.366245		5.54776		509.987		6.97881e+06		531.064		
00:00:59:000		6.8436e+06		100.047		36.3168		0		0		309.8			00:00:59:000		1.52002e+07		-0.366245		5.54776		509.987		6.97881e+06		531.064		
00:00:58:899		6.84358e+06		100.047		36.3171		0		0		309.8			00:00:58:899		1.52005e+07		-0.365348		5.54341		510.004		6.97879e+06		531.068		
00:00:58:799		6.84356e+06		100.047		36.3171		0		0		309.8			00:00:58:799		1.52009e+07		-0.36445		5.53906		510.02		6.97877e+06		531.053		
00:00:58:700		6.84354e+06		100.047		36.3174		0		0		309.8			00:00:58:700		1.52012e+07		-0.363552		5.53458		510.035		6.97875e+06		531.046		
00:00:58:600		6.84352e+06		100.047		36.3174		0		0		309.8			00:00:58:600		1.52016e+07		-0.362654		5.53008		510.05		6.97873e+06		531.052		
00:00:58:500		6.8435e+06		100.047		36.3174		0		0		309.8			00:00:58:500		1.5202e+07		-0.361755		5.52558		510.068		6.97871e+06		531.051		
00:00:58:500		6.8435e+06		100.047		36.3174		0		0		309.8			00:00:58:500		1.5202e+07		-0.361755		5.52558		510.068		6.97871e+06		531.051		
00:00:58:399		6.84348e+06		100.047		36.3177		0		0		309.801			00:00:58:399		1.52023e+07		-0.360856		5.52104		510.083		6.97869e+06		531.048		
00:00:58:299		6.84346e+06		100.047		36.3177		0		0		309.801			00:00:58:299		1.52027e+07		-0.359956		5.51656		510.1		6.97867e+06		531.047		
