	time 		rcpppzr	rcp054rcp007mnzoyout	rcv501std0102fvol	fwfrcp001gv	rcppmssga	msfsg(1)			time 		gpv001pnt10113ppntm	evf507ety101mpzoyout	chtcon(1)	chavg(1)	chlhsumpa	rcptavgn	
00:01:09:599		1.5467e+07		0.148667		2.897		528.732		6.96846e+06		526.797			00:01:09:599		6.83482e+06		100.043		36.3052		0		0		309.862		
00:01:09:500		1.5467e+07		0.148697		2.89684		528.734		6.96845e+06		526.797			00:01:09:500		6.83482e+06		100.043		36.3052		0		0		309.862		
00:01:09:400		1.5467e+07		0.148728		2.89667		528.734		6.96845e+06		526.797			00:01:09:400		6.83481e+06		100.043		36.3055		0		0		309.862		
00:01:09:299		1.54671e+07		0.148758		2.89659		528.734		6.96844e+06		526.795			00:01:09:299		6.83481e+06		100.043		36.3055		0		0		309.862		
00:01:09:200		1.54671e+07		0.148788		2.89646		528.734		6.96843e+06		526.795			00:01:09:200		6.8348e+06		100.043		36.3058		0		0		309.862		
00:01:09:099		1.54671e+07		0.148819		2.89634		528.734		6.96843e+06		526.795			00:01:09:099		6.83479e+06		100.043		36.3058		0		0		309.862		
00:01:09:000		1.54671e+07		0.148849		2.89612		528.736		6.96842e+06		526.795			00:01:09:000		6.83479e+06		100.043		36.3058		0		0		309.862		
00:01:08:900		1.54671e+07		0.14888		2.896		528.736		6.96842e+06		526.795			00:01:08:900		6.83478e+06		100.043		36.306		0		0		309.862		
00:01:08:799		1.54671e+07		0.14891		2.89583		528.736		6.96841e+06		526.795			00:01:08:799		6.83478e+06		100.043		36.306		0		0		309.862		
00:01:08:799		1.54671e+07		0.14891		2.89583		528.736		6.96841e+06		526.795			00:01:08:799		6.83478e+06		100.043		36.306		0		0		309.862		
00:01:08:599		1.54671e+07		0.148971		2.89562		528.74		6.9684e+06		526.794			00:01:08:599		6.83476e+06		100.043		36.3063		0		0		309.861		
00:01:08:599		1.54671e+07		0.148971		2.89562		528.74		6.9684e+06		526.794			00:01:08:599		6.83476e+06		100.043		36.3063		0		0		309.861		
00:01:08:500		1.54671e+07		0.149001		2.89545		528.738		6.96839e+06		526.793			00:01:08:500		6.83476e+06		100.043		36.3063		0		0		309.861		
00:01:08:400		1.54671e+07		0.149031		2.89533		528.74		6.96839e+06		526.792			00:01:08:400		6.83475e+06		100.043		36.3066		0		0		309.861		
00:01:08:299		1.54671e+07		0.149061		2.8952		528.74		6.96838e+06		526.792			00:01:08:299		6.83475e+06		100.043		36.3066		0		0		309.861		
00:01:08:200		1.54672e+07		0.149092		2.89503		528.74		6.96837e+06		526.791			00:01:08:200		6.83474e+06		100.044		36.3069		0		0		309.861		
00:01:08:099		1.54672e+07		0.149122		2.89493		528.742		6.96837e+06		526.791			00:01:08:099		6.83473e+06		100.044		36.3069		0		0		309.861		
00:01:08:000		1.54672e+07		0.149152		2.89484		528.742		6.96836e+06		526.79			00:01:08:000		6.83473e+06		100.044		36.3069		0		0		309.861		
00:01:07:900		1.54672e+07		0.149182		2.89467		528.744		6.96835e+06		526.792			00:01:07:900		6.83472e+06		100.044		36.3072		0		0		309.861		
00:01:07:799		1.54672e+07		0.149213		2.89455		528.744		6.96835e+06		526.792			00:01:07:799		6.83471e+06		100.044		36.3072		0		0		309.861		
